clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_1_20250320_094851.wav,Audio_Moth_1,high,0.9997130036354064,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250320_094851.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250320_094851.png,insects,
Audio_Moth_1_20250320_100648.wav,Audio_Moth_1,high,0.9946932196617126,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250320_100648.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250320_100648.png,insects,
Audio_Moth_1_20250319_212815.wav,Audio_Moth_1,high,0.9848985075950624,0.25607026,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250319_212815.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250319_212815.png,insects,
Audio_Moth_1_20250321_060409.wav,Audio_Moth_1,high,0.9753642082214355,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250321_060409.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250321_060409.png,insects,
Audio_Moth_1_20250319_202754.wav,Audio_Moth_1,high,0.9483467936515808,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250319_202754.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250319_202754.png,insects,
Audio_Moth_1_20250317_161803.wav,Audio_Moth_1,high,0.9406507015228271,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250317_161803.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250317_161803.png,insects,
Audio_Moth_1_20250319_123509.wav,Audio_Moth_1,high,0.934910535812378,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250319_123509.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250319_123509.png,device-noise,
Audio_Moth_1_20250320_075942.wav,Audio_Moth_1,high,0.93373042345047,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250320_075942.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250320_075942.png,insects,
Audio_Moth_1_20250319_103648.wav,Audio_Moth_1,high,0.9322364926338196,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250319_103648.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250319_103648.png,device-noise,
Audio_Moth_1_20250320_115436.wav,Audio_Moth_1,high,0.9302483201026917,0.0,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250320_115436.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250320_115436.png,faint-bird,"birdnet missed it, model was correct"
Audio_Moth_1_20250318_014527.wav,Audio_Moth_1,high,0.905857264995575,0.25736323,0.0,audio/Audio_Moth_1_high_Audio_Moth_1_20250318_014527.wav,spectrograms/Audio_Moth_1_high_Audio_Moth_1_20250318_014527.png,insects,
