clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_4_20250319_024142.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250319_024142.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250319_024142.png,faint-bird,
Audio_Moth_4_20250319_185410.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250319_185410.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250319_185410.png,insects,
Audio_Moth_4_20250318_234927.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250318_234927.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250318_234927.png,faint-bird,
Audio_Moth_4_20250320_165840.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250320_165840.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250320_165840.png,faint-bird,
Audio_Moth_4_20250318_225736.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250318_225736.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250318_225736.png,faint-bird,
Audio_Moth_4_20250320_161843.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250320_161843.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250320_161843.png,insects,
Audio_Moth_4_20250319_185349.wav,Audio_Moth_4,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250319_185349.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250319_185349.png,insects,
Audio_Moth_4_20250320_013913.wav,Audio_Moth_4,mid,0.5333271026611328,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250320_013913.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250320_013913.png,insects,
Audio_Moth_5_20250320_120541.wav,Audio_Moth_5,mid,0.7931988835334778,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_120541.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_120541.png,faint-bird,
Audio_Moth_5_20250320_121023.wav,Audio_Moth_5,mid,0.7662572860717773,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_121023.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_121023.png,faint-bird,
Audio_Moth_5_20250318_100104.wav,Audio_Moth_5,mid,0.7441970705986023,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250318_100104.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250318_100104.png,faint-bird,
Audio_Moth_5_20250320_145714.wav,Audio_Moth_5,mid,0.716528058052063,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_145714.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_145714.png,faint-bird,
Audio_Moth_5_20250317_194817.wav,Audio_Moth_5,mid,0.7132053971290588,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250317_194817.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250317_194817.png,insects,
Audio_Moth_5_20250320_184212.wav,Audio_Moth_5,mid,0.6739162802696228,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_184212.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_184212.png,rain,
